run, type, time, cluster, distance.mean, distance.sd, count
5, km, 142.418000, 0, 0.666464, 0.071791, 789
5, km, 142.418000, 1, 0.682183, 0.229570, 1830
5, km, 142.418000, 2, 0.695393, 0.063024, 597
5, km, 142.418000, 3, 0.992890, 0.238855, 1052
5, km, 142.418000, 4, 0.666820, 0.172646, 1705
5, km, 142.418000, 5, 0.765586, 0.417621, 1429
5, km, 142.418000, 6, 0.822900, 0.115816, 766
5, km, 142.418000, 7, 0.660623, 0.081164, 993
5, km, 142.418000, 8, 1.370727, 0.502754, 1312
5, km, 142.418000, 9, 20.773016, 16.214487, 254
5, km, 142.418000, 10, 8.939598, 6.005761, 665
5, km, 142.418000, 11, 0.754545, 0.078664, 664
5, km, 142.418000, 12, 128.245043, 95.923468, 39
5, km, 142.418000, 13, 0.661472, 0.133642, 1507
5, km, 142.418000, 14, 0.718345, 0.064413, 595
5, km, 142.418000, 15, 0.676579, 0.064523, 720
5, km, 142.418000, 16, 58.832740, 42.304801, 91
5, km, 142.418000, 17, 3.959936, 2.458040, 1204
5, km, 142.418000, 18, 2.137641, 1.102528, 1413
5, km, 142.418000, 19, 0.659136, 0.102810, 1203
5, bkm, 45.018000, 0, 5.028765, 2.385996, 369
5, bkm, 45.018000, 1, 1.494323, 0.832887, 4627
5, bkm, 45.018000, 2, 31.629908, 11.645718, 9
5, bkm, 45.018000, 3, 24.113102, 12.198632, 24
5, bkm, 45.018000, 4, 0.000000, 0.000000, 1
5, bkm, 45.018000, 5, 3.672134, 1.819534, 794
5, bkm, 45.018000, 6, 14.813511, 7.603178, 48
5, bkm, 45.018000, 7, 16.514984, 1.524376, 4
5, bkm, 45.018000, 8, 4.819254, 1.709655, 3
5, bkm, 45.018000, 9, 17.361276, 15.360269, 13
5, bkm, 45.018000, 10, 1.730827, 0.761877, 3873
5, bkm, 45.018000, 11, 1.496949, 0.675156, 4913
5, bkm, 45.018000, 12, 8.969032, 5.285618, 124
5, bkm, 45.018000, 13, 10.994161, 5.892797, 60
5, bkm, 45.018000, 14, 2.111486, 0.958038, 2377
5, bkm, 45.018000, 15, 2.760279, 1.263038, 1338
5, bkm, 45.018000, 16, 21.908097, 14.426936, 13
5, bkm, 45.018000, 17, 1.320634, 0.000000, 2
5, bkm, 45.018000, 18, 6.756004, 3.729633, 221
5, bkm, 45.018000, 19, 27.858914, 10.878598, 15
5, skm, 6.325000, 0, 0.356456, 0.135532, 114
5, skm, 6.325000, 1, 0.319560, 0.066412, 212
5, skm, 6.325000, 2, 0.346419, 0.040730, 245
5, skm, 6.325000, 3, 0.365217, 0.035955, 332
5, skm, 6.325000, 4, 0.380626, 0.033457, 339
5, skm, 6.325000, 5, 0.433729, 0.086291, 568
5, skm, 6.325000, 6, 0.460601, 0.071943, 764
5, skm, 6.325000, 7, 0.556074, 0.053887, 184
5, skm, 6.325000, 8, 0.506175, 0.076878, 854
5, skm, 6.325000, 9, 0.544394, 0.077800, 1000
5, skm, 6.325000, 10, 0.547838, 0.224936, 7
5, skm, 6.325000, 11, 0.337690, 0.337690, 2
5, skm, 6.325000, 12, 0.549006, 0.059358, 773
5, skm, 6.325000, 13, 0.000000, 0.000000, 1
5, skm, 6.325000, 14, 0.555127, 0.045744, 532
5, skm, 6.325000, 15, 0.549246, 0.046359, 576
5, skm, 6.325000, 16, 0.000000, 0.000000, 1
5, skm, 6.325000, 17, 0.000000, 0.000000, 1
5, skm, 6.325000, 18, 0.587110, 0.046214, 402
5, skm, 6.325000, 19, 0.000000, 0.000000, 1
5, skm, 6.325000, 20, 0.609745, 0.055303, 637
5, skm, 6.325000, 21, 0.362006, 0.362006, 2
5, skm, 6.325000, 22, 0.382787, 0.382787, 2
5, skm, 6.325000, 23, 0.657126, 0.059592, 705
5, skm, 6.325000, 24, 0.000000, 0.000000, 1
5, skm, 6.325000, 25, 0.000000, 0.000000, 1
5, skm, 6.325000, 26, 0.650923, 0.056730, 562
5, skm, 6.325000, 27, 0.671777, 0.051548, 407
5, skm, 6.325000, 28, 0.000000, 0.000000, 1
5, skm, 6.325000, 29, 0.000000, 0.000000, 1
5, skm, 6.325000, 30, 0.676243, 0.055651, 499
5, skm, 6.325000, 31, 0.000000, 0.000000, 1
5, skm, 6.325000, 32, 0.000000, 0.000000, 1
5, skm, 6.325000, 33, 0.000000, 0.000000, 1
5, skm, 6.325000, 34, 0.706211, 0.058183, 485
5, skm, 6.325000, 35, 0.299516, 0.000000, 2
5, skm, 6.325000, 36, 0.000000, 0.000000, 1
5, skm, 6.325000, 37, 0.748988, 0.095690, 680
5, skm, 6.325000, 38, 0.888294, 0.171752, 31
5, skm, 6.325000, 39, 0.660532, 0.467676, 3
5, skm, 6.325000, 40, 0.901505, 0.141642, 49
5, skm, 6.325000, 41, 0.799215, 0.090392, 691
5, skm, 6.325000, 42, 0.000000, 0.000000, 1
5, skm, 6.325000, 43, 0.000000, 0.000000, 1
5, skm, 6.325000, 44, 0.801927, 0.071844, 572
5, skm, 6.325000, 45, 0.000000, 0.000000, 1
5, skm, 6.325000, 46, 0.706618, 0.317847, 6
5, skm, 6.325000, 47, 0.886358, 0.083142, 83
5, skm, 6.325000, 48, 0.483998, 0.483998, 2
5, skm, 6.325000, 49, 0.826117, 0.087764, 540
5, skm, 6.325000, 50, 0.000000, 0.000000, 1
5, skm, 6.325000, 51, 0.879416, 0.095831, 532
5, skm, 6.325000, 52, 0.000000, 0.000000, 1
5, skm, 6.325000, 53, 0.000000, 0.000000, 1
5, skm, 6.325000, 54, 0.878119, 0.393878, 6
5, skm, 6.325000, 55, 0.501427, 0.501427, 2
5, skm, 6.325000, 56, 0.000000, 0.000000, 1
5, skm, 6.325000, 57, 0.889120, 0.094376, 373
5, skm, 6.325000, 58, 0.000000, 0.000000, 1
5, skm, 6.325000, 59, 0.000000, 0.000000, 1
5, skm, 6.325000, 60, 0.934135, 0.083757, 116
5, skm, 6.325000, 61, 0.000000, 0.000000, 1
5, skm, 6.325000, 62, 0.902517, 0.088260, 347
5, skm, 6.325000, 63, 0.999366, 0.079513, 163
5, skm, 6.325000, 64, 0.553947, 0.553947, 2
5, skm, 6.325000, 65, 0.000000, 0.000000, 1
5, skm, 6.325000, 66, 0.956622, 0.106032, 311
5, skm, 6.325000, 67, 0.000000, 0.000000, 1
5, skm, 6.325000, 68, 0.000000, 0.000000, 1
5, skm, 6.325000, 69, 0.551506, 0.551506, 2
5, skm, 6.325000, 70, 1.023715, 0.132768, 384
5, skm, 6.325000, 71, 0.584629, 0.584629, 2
5, skm, 6.325000, 72, 1.203854, 0.109587, 231
5, skm, 6.325000, 73, 0.853879, 0.604690, 3
5, skm, 6.325000, 74, 1.061310, 0.115348, 256
5, skm, 6.325000, 75, 1.137304, 0.112089, 116
5, skm, 6.325000, 76, 1.055865, 0.103418, 157
5, skm, 6.325000, 77, 0.000000, 0.000000, 1
5, skm, 6.325000, 78, 1.105378, 0.121278, 197
5, skm, 6.325000, 79, 0.578361, 0.578361, 2
5, skm, 6.325000, 80, 0.000000, 0.000000, 1
5, skm, 6.325000, 81, 1.157758, 0.137298, 165
5, skm, 6.325000, 82, 1.197736, 0.112959, 93
5, skm, 6.325000, 83, 1.205240, 0.141133, 156
5, skm, 6.325000, 84, 1.313381, 0.468386, 9
5, skm, 6.325000, 85, 1.254932, 0.132937, 107
5, skm, 6.325000, 86, 0.000000, 0.000000, 1
5, skm, 6.325000, 87, 1.146198, 0.574029, 5
5, skm, 6.325000, 88, 0.994789, 0.703601, 3
5, skm, 6.325000, 89, 1.301201, 0.119283, 102
5, skm, 6.325000, 90, 1.252354, 0.138812, 100
5, skm, 6.325000, 91, 1.452819, 0.163853, 86
5, skm, 6.325000, 92, 1.370487, 0.509534, 9
5, skm, 6.325000, 93, 1.371670, 0.162214, 102
5, skm, 6.325000, 94, 0.897363, 0.897363, 2
5, skm, 6.325000, 95, 1.422418, 0.511314, 9
5, skm, 6.325000, 96, 1.570409, 0.460138, 13
5, skm, 6.325000, 97, 1.462521, 0.166299, 61
5, skm, 6.325000, 98, 1.393821, 0.133413, 47
5, skm, 6.325000, 99, 0.000000, 0.000000, 1
5, skm, 6.325000, 100, 1.472304, 0.183345, 52
5, skm, 6.325000, 101, 1.734394, 0.437199, 21
5, skm, 6.325000, 102, 0.000000, 0.000000, 1
5, skm, 6.325000, 103, 1.735501, 0.403673, 74
5, skm, 6.325000, 104, 1.837377, 0.340315, 70
5, skm, 6.325000, 105, 0.000000, 0.000000, 1
5, skm, 6.325000, 106, 1.712979, 0.279040, 61
5, skm, 6.325000, 107, 1.833781, 0.319728, 49
5, skm, 6.325000, 108, 1.853808, 0.293871, 48
5, skm, 6.325000, 109, 2.059090, 0.566308, 15
5, skm, 6.325000, 110, 2.134031, 0.445266, 42
5, skm, 6.325000, 111, 2.432616, 0.552582, 37
5, skm, 6.325000, 112, 1.970836, 0.251158, 18
5, skm, 6.325000, 113, 1.822025, 0.914762, 5
5, skm, 6.325000, 114, 2.068333, 0.753998, 9
5, skm, 6.325000, 115, 2.083402, 0.276327, 22
5, skm, 6.325000, 116, 2.315220, 0.604645, 31
5, skm, 6.325000, 117, 3.236062, 0.957708, 42
5, skm, 6.325000, 118, 2.879659, 1.063515, 28
5, skm, 6.325000, 119, 0.947025, 1.207231, 3
5, skm, 6.325000, 120, 2.446658, 0.476459, 16
5, skm, 6.325000, 121, 0.000000, 0.000000, 1
5, skm, 6.325000, 122, 2.683829, 0.529259, 12
5, skm, 6.325000, 123, 0.000000, 0.000000, 1
5, skm, 6.325000, 124, 2.658686, 0.613784, 13
5, skm, 6.325000, 125, 3.017804, 0.654629, 10
5, skm, 6.325000, 126, 2.804914, 0.710981, 11
5, skm, 6.325000, 127, 2.662903, 0.763108, 9
5, skm, 6.325000, 128, 2.801160, 0.374680, 10
5, skm, 6.325000, 129, 2.091483, 1.479632, 3
5, skm, 6.325000, 130, 1.657959, 1.657959, 2
5, skm, 6.325000, 131, 3.252298, 0.560179, 6
5, skm, 6.325000, 132, 2.780039, 0.331680, 10
5, skm, 6.325000, 133, 0.000000, 0.000000, 1
5, skm, 6.325000, 134, 2.864242, 1.120290, 6
5, skm, 6.325000, 135, 3.087014, 0.709486, 9
5, skm, 6.325000, 136, 2.385636, 0.511528, 3
5, skm, 6.325000, 137, 0.000000, 0.000000, 1
5, skm, 6.325000, 138, 2.909879, 0.443485, 6
5, skm, 6.325000, 139, 0.000000, 0.000000, 1
5, skm, 6.325000, 140, 3.102649, 1.178537, 4
5, skm, 6.325000, 141, 3.046530, 0.471285, 6
5, skm, 6.325000, 142, 0.000000, 0.000000, 1
5, skm, 6.325000, 143, 4.192596, 0.814123, 4
5, skm, 6.325000, 144, 3.230825, 0.814501, 5
5, skm, 6.325000, 145, 3.835430, 0.387382, 3
5, skm, 6.325000, 146, 3.126887, 0.584450, 5
5, skm, 6.325000, 147, 5.133852, 1.709981, 9
5, skm, 6.325000, 148, 0.000000, 0.000000, 1
5, skm, 6.325000, 149, 3.434421, 0.277607, 3
5, skm, 6.325000, 150, 0.448963, 0.448963, 2
5, skm, 6.325000, 151, 2.920291, 0.000000, 2
5, skm, 6.325000, 152, 0.000000, 0.000000, 1
5, skm, 6.325000, 153, 0.000000, 0.000000, 1
5, skm, 6.325000, 154, 0.000000, 0.000000, 1
5, skm, 6.325000, 155, 0.000000, 0.000000, 1
5, skm, 6.325000, 156, 0.000000, 0.000000, 1
5, skm, 6.325000, 157, 0.000000, 0.000000, 1
5, skm, 6.325000, 158, 4.081239, 0.769573, 4
5, skm, 6.325000, 159, 3.705749, 0.556512, 3
5, skm, 6.325000, 160, 0.310623, 0.000000, 2
5, skm, 6.325000, 161, 3.493586, 0.000000, 2
5, skm, 6.325000, 162, 3.490218, 0.000000, 2
5, skm, 6.325000, 163, 0.000000, 0.000000, 1
5, skm, 6.325000, 164, 0.000000, 0.000000, 1
5, skm, 6.325000, 165, 4.174211, 0.788631, 5
5, skm, 6.325000, 166, 0.000000, 0.000000, 1
5, skm, 6.325000, 167, 4.338447, 0.564042, 3
5, skm, 6.325000, 168, 3.474315, 0.198253, 3
5, skm, 6.325000, 169, 0.000000, 0.000000, 1
5, skm, 6.325000, 170, 4.097905, 0.040580, 3
5, skm, 6.325000, 171, 0.000000, 0.000000, 1
5, skm, 6.325000, 172, 0.000000, 0.000000, 1
5, skm, 6.325000, 173, 0.000000, 0.000000, 1
5, skm, 6.325000, 174, 0.000000, 0.000000, 1
5, skm, 6.325000, 175, 3.100786, 0.000000, 2
5, skm, 6.325000, 176, 0.000000, 0.000000, 1
5, skm, 6.325000, 177, 0.000000, 0.000000, 1
5, skm, 6.325000, 178, 0.000000, 0.000000, 1
5, skm, 6.325000, 179, 0.000000, 0.000000, 1
5, skm, 6.325000, 180, 0.000000, 0.000000, 1
5, skm, 6.325000, 181, 0.000000, 0.000000, 1
5, skm, 6.325000, 182, 0.000000, 0.000000, 1
5, skm, 6.325000, 183, 0.000000, 0.000000, 1
5, skm, 6.325000, 184, 0.000000, 0.000000, 1
5, skm, 6.325000, 185, 1.320634, 0.000000, 2
5, skm, 6.325000, 186, 0.000000, 0.000000, 1
5, skm, 6.325000, 187, 0.350509, 0.000000, 2
5, skm, 6.325000, 188, 0.108682, 0.000000, 2
5, skm, 6.325000, 189, 2.233028, 0.000000, 2
5, skm, 6.325000, 190, 0.000000, 0.000000, 1
5, skm, 6.325000, 191, 0.000000, 0.000000, 1
5, skm, 6.325000, 192, 0.637269, 0.065515, 798
