run,type,time,cluster,distance.mean,distance.sd,distance.q0,distance.q1,distance.q2,distance.q3,distance.q4,count
2,skm,5.557000,85,1.790494,0.456444,0.000000,1.834796,1.930771,1.985386,2.035336,18
2,skm,5.557000,86,1.498880,0.207380,1.125779,1.357509,1.453772,1.681158,2.037872,78
2,skm,5.557000,87,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,88,1.617753,0.282809,0.986408,1.438258,1.590205,1.785273,2.248855,57
2,skm,5.557000,89,1.663250,0.278174,1.265905,1.431630,1.609866,1.797377,2.359400,61
2,skm,5.557000,90,1.613340,0.623131,0.000000,1.708077,1.859292,1.910468,2.003211,8
2,skm,5.557000,91,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,92,1.566573,0.231238,1.146647,1.398386,1.531887,1.748918,2.083615,46
2,skm,5.557000,93,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,94,1.607554,0.667667,0.000000,1.728519,1.813521,1.950707,2.080908,7
2,skm,5.557000,95,1.869701,0.462939,0.000000,1.838352,1.904499,2.026247,2.528361,20
2,skm,5.557000,96,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,97,1.761272,0.299477,1.336404,1.539903,1.650642,1.952736,2.375536,51
2,skm,5.557000,98,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,99,1.722879,0.227768,1.341386,1.597213,1.681417,1.794050,2.517834,49
2,skm,5.557000,100,1.820683,0.368173,0.979500,1.756326,1.885371,1.920783,2.482660,18
2,skm,5.557000,101,2.331464,0.767728,1.429578,1.734985,2.085305,2.745362,3.995320,62
2,skm,5.557000,102,2.515497,0.782733,1.358520,1.919983,2.310399,2.978002,4.264593,37
2,skm,5.557000,103,1.740965,1.011007,0.000000,1.643058,2.236568,2.334475,2.490722,4
2,skm,5.557000,104,1.912410,0.243731,1.458057,1.782488,1.903949,2.090114,2.390104,17
2,skm,5.557000,105,2.437279,0.787283,0.000000,2.279383,2.469381,2.945261,3.331664,13
2,skm,5.557000,106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,107,2.176094,0.515610,1.657067,1.735683,1.993144,2.419399,3.630638,28
2,skm,5.557000,108,2.821024,0.867300,0.000000,2.721376,3.078529,3.255715,3.580652,14
2,skm,5.557000,109,2.249835,0.470659,1.603841,1.980752,2.145460,2.500614,3.202974,16
2,skm,5.557000,110,2.454841,0.527227,1.756793,2.072428,2.288159,2.753627,3.702751,20
2,skm,5.557000,111,2.543375,0.591588,1.774146,2.089550,2.303755,3.149925,3.556486,27
2,skm,5.557000,112,2.839910,0.552465,1.915005,2.434068,2.804479,3.207805,3.805976,16
2,skm,5.557000,113,2.181498,1.542830,0.000000,1.618190,3.236380,3.272246,3.308113,3
2,skm,5.557000,114,2.631425,0.586855,1.728254,2.249664,2.562715,3.248759,3.359574,10
2,skm,5.557000,115,3.104578,1.196784,2.070107,2.305126,2.674924,3.212017,5.811367,13
2,skm,5.557000,116,3.377809,1.208092,1.918003,2.413979,2.886537,4.278853,5.547898,17
2,skm,5.557000,117,3.319421,1.085501,2.037781,2.680032,2.991072,3.950729,5.485511,14
2,skm,5.557000,118,2.832786,0.629352,2.152881,2.458576,2.645271,2.919974,4.063368,8
2,skm,5.557000,119,2.571570,1.845080,0.000000,1.737139,3.474278,3.857355,4.240433,3
2,skm,5.557000,120,3.314204,0.846922,2.169586,2.494187,3.217114,3.980643,4.876750,13
2,skm,5.557000,121,3.486109,1.149399,2.279417,2.554176,3.023145,3.993192,6.122693,15
2,skm,5.557000,122,2.433295,0.689607,1.945669,1.945669,1.945669,2.677108,3.408547,3
2,skm,5.557000,123,2.946849,0.793972,2.125096,2.517393,2.693838,2.958384,4.439532,5
2,skm,5.557000,124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,126,3.750244,1.238038,2.775632,2.985802,3.177442,3.941884,5.870459,4
2,skm,5.557000,127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,128,3.643753,0.788288,2.645913,2.997284,3.386598,4.281085,4.917026,7
2,skm,5.557000,129,3.834265,0.810583,3.045143,3.303766,3.558634,4.089133,5.174649,4
2,skm,5.557000,130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,131,2.776479,0.613693,2.342533,2.342533,2.342533,2.993452,3.644371,3
2,skm,5.557000,132,4.008220,0.505359,3.440730,3.554613,3.972472,4.426079,4.647206,4
2,skm,5.557000,133,2.942790,0.470565,2.586074,2.690820,2.690897,2.881819,3.864340,5
2,skm,5.557000,134,4.976142,1.523684,3.081737,3.608294,4.641240,5.474058,7.526360,9
2,skm,5.557000,135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,137,2.726388,0.523891,2.139611,2.247288,2.704541,3.183641,3.356860,4
2,skm,5.557000,138,4.589736,0.903196,3.448361,4.056102,4.663843,5.160423,5.657003,3
2,skm,5.557000,139,2.673671,0.000000,2.673671,2.673671,2.673671,2.673671,2.673671,2
2,skm,5.557000,140,2.788626,0.000000,2.788626,2.788626,2.788626,2.788626,2.788626,2
2,skm,5.557000,141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,143,3.908216,0.639223,3.302961,3.466145,3.629330,4.210844,4.792358,3
2,skm,5.557000,144,4.540120,1.199564,3.240813,3.606897,4.339811,4.852055,6.661026,5
2,skm,5.557000,145,3.625159,0.000000,3.625159,3.625159,3.625159,3.625159,3.625159,2
2,skm,5.557000,146,3.218047,0.000000,3.218047,3.218047,3.218047,3.218047,3.218047,2
2,skm,5.557000,147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,148,5.349740,1.874118,3.382926,4.187501,4.377960,6.539139,8.576047,6
2,skm,5.557000,149,4.904266,1.181049,3.459745,4.142436,4.736605,5.498435,6.684111,4
2,skm,5.557000,150,3.463499,0.328498,3.101579,3.246897,3.392215,3.644459,3.896703,3
2,skm,5.557000,151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,152,4.461711,0.421637,3.878526,4.262090,4.645653,4.753303,4.860952,3
2,skm,5.557000,153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,157,3.029471,0.000000,3.029471,3.029471,3.029471,3.029471,3.029471,2
2,skm,5.557000,158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,159,4.493225,0.000000,4.493225,4.493225,4.493225,4.493225,4.493225,2
2,skm,5.557000,160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,161,4.509648,0.000000,4.509648,4.509648,4.509648,4.509648,4.509648,2
2,skm,5.557000,162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,165,1.323053,0.000000,1.323053,1.323053,1.323053,1.323053,1.323053,2
2,skm,5.557000,166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,167,0.334776,0.000000,0.334776,0.334776,0.334776,0.334776,0.334776,2
2,skm,5.557000,168,0.094590,0.000000,0.094590,0.094590,0.094590,0.094590,0.094590,2
2,skm,5.557000,169,2.217095,0.000000,2.217095,2.217095,2.217095,2.217095,2.217095,2
2,skm,5.557000,170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,skm,5.557000,171,0.639509,0.067534,0.482992,0.585208,0.635086,0.684712,0.874784,817
2,bskm,5.810000,0,3.866677,2.045064,0.734689,2.076160,3.699113,5.457891,9.019872,3364
2,bskm,5.810000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2,bskm,5.810000,2,2.539035,1.749917,0.499637,1.043018,1.972478,3.921461,6.480592,5149
2,bskm,5.810000,3,16.430416,5.048417,8.870902,11.238362,19.104978,20.924516,21.635186,9
2,bskm,5.810000,4,9.426348,6.688702,1.322932,3.632944,7.803655,14.243353,23.090174,153
2,bskm,5.810000,5,15.943292,14.004942,2.472330,3.468693,10.783536,29.972190,39.389088,12
2,bskm,5.810000,6,15.843868,1.513019,13.709633,15.280917,15.838654,16.401606,17.988533,4
2,bskm,5.810000,7,24.573317,10.475326,13.330104,16.169181,19.480654,31.715328,43.433444,7
2,bskm,5.810000,8,4.459723,2.457114,1.160160,2.207247,3.844361,6.412184,9.640136,277
2,bskm,5.810000,9,17.614018,9.686474,2.550281,10.355960,17.058154,23.587063,41.636939,65
2,bskm,5.810000,10,20.411673,15.210393,3.844563,6.217607,18.443994,30.656631,44.867830,6
2,bskm,5.810000,11,1.122058,0.450770,0.446687,0.702112,1.065200,1.445157,2.132129,3304
2,bskm,5.810000,12,13.869215,7.340549,4.047489,9.401349,12.181825,16.292384,32.231860,12
2,bskm,5.810000,13,14.373128,7.205990,2.090348,9.319022,15.063276,19.436395,30.454041,112
2,bskm,5.810000,14,4.941346,2.482411,1.040791,2.716514,4.953030,6.965925,9.648436,1046
2,bskm,5.810000,15,19.243351,5.578057,8.935381,19.400723,19.841620,22.732429,25.306600,5
2,bskm,5.810000,16,27.957885,10.869568,0.000000,22.462110,27.876076,38.327199,41.101332,15
2,bskm,5.810000,17,12.177205,6.888339,3.884348,5.198803,11.318559,17.417976,22.943551,13
2,bskm,5.810000,18,1.690822,1.090980,0.338933,0.806863,1.466858,2.233815,5.906630,5149
2,bskm,5.810000,19,3.324887,1.155222,1.417702,2.571025,3.121675,4.308182,6.080107,125
3,km,123.447000,0,0.872566,0.103726,0.652566,0.787609,0.859704,0.944479,1.196089,631
3,km,123.447000,1,1.570754,0.598433,0.738652,1.043124,1.439531,1.904358,3.147996,916
3,km,123.447000,2,26.246015,18.878170,2.092886,13.981326,22.506874,31.660246,79.605547,196
3,km,123.447000,3,0.784262,0.095504,0.566040,0.707847,0.769976,0.851476,1.104233,852
3,km,123.447000,4,0.726406,0.253420,0.309147,0.494688,0.690834,0.945101,1.274869,2024
3,km,123.447000,5,0.832175,0.093101,0.614468,0.766369,0.827051,0.906645,1.160523,669
3,km,123.447000,6,0.816965,0.451085,0.249522,0.456518,0.735162,1.084791,2.967381,1660
3,km,123.447000,7,0.744986,0.147402,0.468897,0.619981,0.707406,0.867663,1.105855,1478
3,km,123.447000,8,0.954156,0.157182,0.625274,0.823887,0.913353,1.041163,1.395989,615
3,km,123.447000,9,64.620028,39.782120,3.330209,32.413728,65.417487,86.418610,150.500728,68
3,km,123.447000,10,9.833552,7.220703,1.298233,4.106609,8.061766,12.327863,30.265949,453
3,km,123.447000,11,0.736338,0.204620,0.393806,0.548387,0.699968,0.898830,1.185327,1999
3,km,123.447000,12,0.762697,0.100797,0.503734,0.685050,0.749644,0.835957,1.044520,993
3,km,123.447000,13,123.235572,92.229943,16.296565,52.044393,120.119329,150.753551,458.761667,32
3,km,123.447000,14,0.756566,0.120996,0.511661,0.650657,0.738367,0.852036,1.055557,1238
3,km,123.447000,15,2.502189,1.305773,0.837612,1.353578,2.224920,3.154401,5.724943,926
3,km,123.447000,16,4.524715,2.888434,0.994797,2.240286,3.845599,5.850128,12.724040,800
3,km,123.447000,17,1.150842,0.291453,0.664466,0.908569,1.062644,1.317979,1.975968,776
3,km,123.447000,18,0.808235,0.090779,0.598527,0.733969,0.797743,0.868403,1.093290,716
3,km,123.447000,19,0.744910,0.168879,0.372372,0.593017,0.728169,0.881406,1.116922,1786
3,bkm,46.970000,0,1.586015,0.674843,0.531789,0.950156,1.516605,2.138934,3.048298,3706
3,bkm,46.970000,1,74.854129,63.159887,8.935381,19.841620,25.306600,129.022824,161.945117,9
3,bkm,46.970000,2,15.996053,8.387520,4.395845,9.929089,14.611157,21.970728,29.380570,14
3,bkm,46.970000,3,10.150329,4.604418,3.308403,6.481884,9.360099,12.629061,19.693001,16
3,bkm,46.970000,4,1.431456,0.637706,0.447524,0.839007,1.398907,1.970966,2.694691,4721
3,bkm,46.970000,5,6.684904,3.253276,1.596674,3.714351,6.452466,9.257764,13.474739,144
3,bkm,46.970000,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,bkm,46.970000,7,12.324398,6.150308,2.364875,7.173434,12.019419,18.508927,22.692686,63
3,bkm,46.970000,8,5.265631,2.624236,1.297334,3.195073,4.783214,7.285593,11.024812,295
3,bkm,46.970000,9,17.803597,9.980537,5.031191,9.211699,15.734560,28.018003,32.662428,10
3,bkm,46.970000,10,11.640193,5.719810,2.986174,7.088579,11.413331,15.799923,22.405124,35
3,bkm,46.970000,11,2.936423,1.367989,0.889746,1.669828,2.886657,4.053447,6.081007,892
3,bkm,46.970000,12,16.336140,7.054050,4.726268,14.078610,15.060993,20.899086,31.452848,14
3,bkm,46.970000,13,2.266321,1.023353,0.765187,1.367879,2.123234,3.059611,4.768740,1424
3,bkm,46.970000,14,31.228336,11.770915,12.815008,19.579754,37.026893,38.753414,51.610985,9
3,bkm,46.970000,15,8.654127,5.049266,1.809046,4.739133,7.523644,12.168936,21.628878,100
3,bkm,46.970000,16,1.461235,0.813522,0.315822,0.765889,1.396914,2.053804,4.748089,4480
3,bkm,46.970000,17,1.861785,0.788412,0.668112,1.122765,1.795208,2.521861,3.667858,2385
3,bkm,46.970000,18,13.264887,7.257660,3.278285,5.882144,16.089743,20.305407,22.443242,13
3,bkm,46.970000,19,3.801623,1.916063,0.985992,2.082897,3.479981,5.016924,8.962413,497
3,skm,5.396000,0,0.309633,0.141794,0.163250,0.225317,0.263503,0.287607,0.888357,59
3,skm,5.396000,1,0.341417,0.095969,0.214189,0.262329,0.315189,0.430066,0.571422,128
3,skm,5.396000,2,0.460747,0.149093,0.221571,0.318191,0.421504,0.561474,0.785165,540
3,skm,5.396000,3,0.471019,0.126054,0.288781,0.373719,0.438465,0.538090,0.780717,792
3,skm,5.396000,4,0.436999,0.041246,0.316075,0.405137,0.431846,0.462669,0.568758,499
3,skm,5.396000,5,0.453765,0.037783,0.301251,0.426185,0.451198,0.474391,0.551419,417
3,skm,5.396000,6,0.461793,0.062510,0.314531,0.414418,0.452691,0.496119,0.654355,682
3,skm,5.396000,7,0.534565,0.081955,0.375541,0.467696,0.519084,0.581351,0.768337,966
3,skm,5.396000,8,0.550282,0.073010,0.381070,0.495806,0.529988,0.591181,0.877545,829
3,skm,5.396000,9,0.287348,0.287348,0.000000,0.143674,0.287348,0.431021,0.574695,2
3,skm,5.396000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,11,0.549139,0.048937,0.381504,0.515184,0.543743,0.585200,0.679607,603
3,skm,5.396000,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,13,0.554080,0.050330,0.397869,0.516551,0.552078,0.588343,0.736872,700
3,skm,5.396000,14,0.601572,0.071844,0.413103,0.545841,0.589718,0.646168,0.826469,777
3,skm,5.396000,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,16,0.683736,0.155314,0.000000,0.698984,0.720854,0.736990,0.756178,21
3,skm,5.396000,17,0.372435,0.372435,0.000000,0.186218,0.372435,0.558653,0.744871,2
3,skm,5.396000,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,19,0.698403,0.094589,0.457289,0.621408,0.685750,0.775616,0.988268,1123
3,skm,5.396000,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,21,0.713405,0.079328,0.525459,0.650450,0.702958,0.762344,0.947263,917
3,skm,5.396000,22,0.547853,0.389235,0.000000,0.387713,0.775425,0.821780,0.868135,3
3,skm,5.396000,23,0.799587,0.131234,0.000000,0.792681,0.813215,0.848375,0.923441,42
3,skm,5.396000,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,25,0.736709,0.077093,0.514217,0.677776,0.725053,0.786374,0.972020,788
3,skm,5.396000,26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,27,0.748309,0.076140,0.553157,0.690092,0.741030,0.798938,0.939015,697
3,skm,5.396000,28,0.781752,0.068206,0.586045,0.733614,0.777395,0.826233,1.008431,547
3,skm,5.396000,29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,30,0.815318,0.115079,0.454263,0.808591,0.846545,0.864337,0.936560,24
3,skm,5.396000,31,0.774441,0.072539,0.595487,0.716624,0.770250,0.816236,1.089834,506
3,skm,5.396000,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,33,0.798770,0.064149,0.621122,0.754437,0.792670,0.840857,0.966815,366
3,skm,5.396000,34,0.434330,0.434330,0.000000,0.217165,0.434330,0.651494,0.868659,2
3,skm,5.396000,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,37,0.867429,0.097647,0.657261,0.791903,0.847798,0.929583,1.183160,554
3,skm,5.396000,38,0.717089,0.507107,0.000000,0.533501,1.067001,1.075633,1.084265,3
3,skm,5.396000,39,1.027661,0.142825,0.417050,0.996096,1.071815,1.106690,1.165894,51
3,skm,5.396000,40,0.881637,0.098521,0.672041,0.803499,0.865407,0.940359,1.188730,408
3,skm,5.396000,41,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,42,0.926354,0.085030,0.675595,0.868642,0.914618,0.976789,1.159330,329
3,skm,5.396000,43,0.990069,0.178931,0.487383,0.986654,1.037694,1.060875,1.199880,20
3,skm,5.396000,44,1.050368,0.086331,0.608323,1.006125,1.046528,1.087848,1.338547,166
3,skm,5.396000,45,1.027266,0.279448,0.000000,1.071253,1.101528,1.113500,1.246760,15
3,skm,5.396000,46,0.051717,0.051717,0.000000,0.025859,0.051717,0.077576,0.103434,2
3,skm,5.396000,47,0.987311,0.103891,0.702516,0.909017,0.978234,1.042380,1.318353,367
3,skm,5.396000,48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,49,1.144879,0.097236,0.624944,1.090750,1.140575,1.194224,1.343246,150
3,skm,5.396000,50,0.365181,0.365181,0.000000,0.182591,0.365181,0.547772,0.730363,2
3,skm,5.396000,51,0.995139,0.102665,0.732617,0.921516,0.995003,1.072312,1.366107,316
3,skm,5.396000,52,1.031624,0.099905,0.723541,0.957244,1.035441,1.096834,1.350171,246
3,skm,5.396000,53,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,54,1.109084,0.193458,0.790982,0.944446,1.041483,1.198459,1.743658,295
3,skm,5.396000,55,1.165277,0.176437,0.822215,1.015209,1.138409,1.308480,1.642398,258
3,skm,5.396000,56,1.206765,0.135357,0.710087,1.111110,1.201708,1.281103,1.723266,165
3,skm,5.396000,57,1.170062,0.399968,0.000000,1.226710,1.246049,1.381805,1.443833,10
3,skm,5.396000,58,0.628275,0.628275,0.000000,0.314138,0.628275,0.942413,1.256550,2
3,skm,5.396000,59,1.231174,0.110494,0.746012,1.173971,1.234812,1.293027,1.545934,89
3,skm,5.396000,60,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,61,1.110529,0.108176,0.848408,1.031972,1.106223,1.173717,1.361776,130
3,skm,5.396000,62,1.173797,0.132614,0.905041,1.050081,1.128700,1.272562,1.543615,147
3,skm,5.396000,63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,65,1.244313,0.143104,0.926093,1.136699,1.221039,1.353754,1.641553,140
3,skm,5.396000,66,1.297578,0.141582,1.001428,1.187683,1.275314,1.386605,1.660339,136
3,skm,5.396000,67,1.317313,0.154571,0.996145,1.208379,1.318085,1.443638,1.688966,117
3,skm,5.396000,68,1.380401,0.161573,1.098402,1.267191,1.360244,1.497979,1.901639,94
3,skm,5.396000,69,1.459589,0.169610,0.839057,1.434197,1.480127,1.568302,1.639374,37
3,skm,5.396000,70,1.382389,0.130351,1.004903,1.293451,1.393683,1.458436,1.671573,50
3,skm,5.396000,71,1.379547,0.161801,0.979431,1.280995,1.366537,1.472581,1.801779,76
3,skm,5.396000,72,1.526934,0.167936,1.124981,1.417365,1.518558,1.624667,1.907668,72
3,skm,5.396000,73,1.537910,0.184919,1.092296,1.393900,1.525195,1.670678,1.914829,59
3,skm,5.396000,74,1.680290,0.540162,0.000000,1.724045,1.841977,1.946247,1.988862,11
3,skm,5.396000,75,1.656607,0.207752,1.226492,1.521983,1.681230,1.829508,2.049170,47
3,skm,5.396000,76,1.839878,0.363486,0.000000,1.812786,1.896188,1.967518,2.122226,29
3,skm,5.396000,77,1.765491,0.227367,1.082774,1.653487,1.790867,1.951544,2.089222,40
3,skm,5.396000,78,1.035251,1.035251,0.000000,0.517626,1.035251,1.552877,2.070503,2
3,skm,5.396000,79,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,80,1.579957,0.221338,1.240900,1.431592,1.521879,1.705169,2.379350,53
3,skm,5.396000,81,1.777706,0.253343,1.209300,1.606541,1.767946,1.992324,2.195611,44
3,skm,5.396000,82,1.838504,0.268379,1.392938,1.638122,1.836962,1.993476,2.526577,39
3,skm,5.396000,83,1.743880,0.417030,1.323211,1.335090,1.705884,2.114674,2.240539,4
3,skm,5.396000,84,2.059228,0.744882,0.000000,2.148394,2.261630,2.410588,2.609221,9
3,skm,5.396000,85,1.946647,0.337312,1.338848,1.701173,1.859797,2.174028,2.832405,40
3,skm,5.396000,86,1.801266,0.321126,1.360952,1.591293,1.675050,1.959512,2.745973,37
3,skm,5.396000,87,1.793527,0.243036,1.335253,1.636337,1.761982,1.963781,2.283919,22
3,skm,5.396000,88,1.757779,0.210926,1.469750,1.634152,1.723856,1.901455,2.165972,14
3,skm,5.396000,89,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,90,1.879602,0.295072,1.355900,1.616073,1.939927,2.026173,2.390291,15
3,skm,5.396000,91,2.119205,0.437326,1.627595,1.733550,2.055457,2.293634,3.150930,26
3,skm,5.396000,92,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,93,2.266189,0.642754,1.678135,1.728037,2.041209,2.432096,3.650193,28
3,skm,5.396000,94,2.399577,1.082657,0.000000,2.679068,2.824706,3.005443,3.051841,6
3,skm,5.396000,95,2.691335,0.807208,0.000000,2.373444,2.937239,3.134885,3.580652,16
3,skm,5.396000,96,2.223832,0.366250,1.622687,2.063679,2.206716,2.339141,3.333703,15
3,skm,5.396000,97,2.416184,0.481705,1.531803,2.311231,2.564536,2.813669,2.864702,10
3,skm,5.396000,98,2.144242,1.107003,0.000000,2.273131,2.584893,2.733006,3.130182,5
3,skm,5.396000,99,2.149578,0.317277,1.658628,1.955029,2.033856,2.371178,2.882546,22
3,skm,5.396000,100,2.400405,0.410240,1.847663,2.049574,2.417009,2.807989,2.964158,16
3,skm,5.396000,101,2.586702,0.423963,2.033198,2.261329,2.526666,2.858653,3.494956,13
3,skm,5.396000,102,2.605908,0.620210,1.584146,2.386112,2.708907,3.073800,3.343087,9
3,skm,5.396000,103,3.225220,1.163014,2.049554,2.374774,2.737180,3.398322,5.328949,13
3,skm,5.396000,104,3.572798,1.207527,1.593979,2.579296,3.211721,4.797136,5.447641,18
3,skm,5.396000,105,3.641425,1.238358,2.275392,2.502964,3.374353,4.532297,5.943533,17
3,skm,5.396000,106,3.310095,0.720463,2.110073,3.094504,3.253218,3.405887,4.876137,8
3,skm,5.396000,107,2.955202,0.731239,2.087780,2.595663,2.792004,3.073752,5.106435,12
3,skm,5.396000,108,2.918671,0.239850,2.608144,2.697379,2.968767,3.070279,3.255317,6
3,skm,5.396000,109,3.078686,0.938898,2.133893,2.191355,2.902734,3.481309,4.900367,8
3,skm,5.396000,110,3.490964,0.797988,2.475834,2.718980,3.516467,4.276363,4.640024,10
3,skm,5.396000,111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,112,2.969233,0.610173,2.269541,2.539175,2.851962,3.282020,3.903467,4
3,skm,5.396000,113,3.332542,0.525547,2.605405,2.859202,3.385624,3.812031,3.994301,7
3,skm,5.396000,114,4.124821,0.755424,2.852858,3.736206,4.322180,4.798499,4.853727,8
3,skm,5.396000,115,3.153921,0.512710,2.641210,2.897565,3.153921,3.410276,3.666631,2
3,skm,5.396000,116,2.124987,2.124987,0.000000,1.062494,2.124987,3.187481,4.249974,2
3,skm,5.396000,117,2.942790,0.470565,2.586074,2.690820,2.690897,2.881819,3.864340,5
3,skm,5.396000,118,2.894688,0.510386,2.365208,2.492021,2.765276,3.167943,3.682993,4
3,skm,5.396000,119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,120,3.733050,0.534481,2.906123,3.439694,3.897465,4.190822,4.231148,4
3,skm,5.396000,121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,122,3.452138,0.427914,2.932515,3.187919,3.443324,3.711950,3.980575,3
3,skm,5.396000,123,0.458103,0.458103,0.000000,0.229052,0.458103,0.687155,0.916207,2
3,skm,5.396000,124,4.589736,0.903196,3.448361,4.056102,4.663843,5.160423,5.657003,3
3,skm,5.396000,125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,127,2.788626,0.000000,2.788626,2.788626,2.788626,2.788626,2.788626,2
3,skm,5.396000,128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
3,skm,5.396000,130,3.908216,0.639223,3.302961,3.466145,3.629330,4.210844,4.792358,3
3,skm,5.396000,131,4.540120,1.199564,3.240813,3.606897,4.339811,4.852055,6.661026,5
3,skm,5.396000,132,3.625159,0.000000,3.625159,3.625159,3.625159,3.625159,3.625159,2
3,skm,5.396000,133,3.218047,0.000000,3.218047,3.218047,3.218047,3.218047,3.218047,2
3,skm,5.396000,134,5.388170,1.216825,3.638845,4.486127,5.359230,6.347850,7.099231,6
3,skm,5.396000,135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
